Id,Enunciado,Tópico,Contexto,English
2570,"Produtório
Escreva um programa que leia um vetor de números reais x = (x1, x2, ..., xn) de dimensão n. 
Como saída, determine o seguinte valor: \[p = \sqrt[n]{\left | x_{1}-m \right |*\left | x_{2}-m \right |*...*\left | x_{n}-m \right |}\],
onde m é a média do vetor x.
Imprima o resultado com até 03 casas decimais de precisão.
",Estrutura de repetição por contagem,Matemático,"
Productive
Write a program that reads a real number vector x = (x1, x2, ..., xn) of
dimension n.
As output, determine the following value: \ [p = \ sqrt [n] {\ left | x_ {1} -m \ right |
* \ left | x_ {2} -m \ right | * ... * \ left | x_ {n} -m \ right |} \],
where m is the average of vector x.
Print the result up to 03 decimal places for accuracy.
""
"" "
2571,"Excluindo vogais
Faça um programa que leia uma string como entrada. Como saída, imprima essa string excluindo a letra a, maiúscula ou minúscula, se houver.
",Estrutura de repetição por contagem,Outros,"
Excluding vowels
Make a program that reads a string as input. As an output, print this
string excluding the letter a, uppercase or lowercase, if any.
""
"" "
2572,"Separar Turmas ICC
O professor de Introdução à Ciência dos Computadores deseja dividir sua turma em dois grupos usando como critério o número matrícula dos alunos:

O aluno com matrícula par deve ser do Grupo 1;
O aluno com matrícula ímpar deve fazer parte do Grupo 2.

Escreva um programa que leia um vetor contendo as matrículas dos alunos. Como saída, imprima um vetor com apenas as matrículas do Grupo 2.
",Estrutura de repetição por contagem,Escolar,"
Separate ICC Classes
The Computer Science Introduction teacher wants to divide his class into
two groups using the student registration number as a criterion:
The student with even registration must be from Group 1;
The odd-numbered student should be part of Group 2.
Write a program that reads a vector containing student enrollment. How
output, print a vector with only Group 2 license plates.
""
"" "
2573,"Cálculo do Índice de Massa Corporal
O Índice de Massa Corporal (IMC) é definido por: \[IMC = \frac{Massa}{Altura*Altura}\]
O resultado indica em que situação você se encontra em relação ao peso corporal:




IMC


Situação




Abaixo de 17


muito abaixo do peso




Entre 17 e 18,49


abaixo do peso




Entre 18,5 e 24,99


peso normal




Entre 25 e 29,99


acima do peso




Entre 30 e 34,99


obesidade




Entre 35 e 39,99


obesidade severa




Acima de 40


obesidade morbida




 
Escreva um programa que leia dois vetores:

Peso (em kg) dos alunos de uma academia.
Altura (em m) dos mesmos alunos.

Como saída, imprima as seguintes informações:

Um vetor contendo o IMC dos alunos.
O maior IMC da turma com até duas casas decimais
A situação desse aluno, de acordo com a tabela acima.

",Estrutura de repetição por contagem,Pessoa,"
Body Mass Index Calculation
Body Mass Index (BMI) is defined by: \ [BMI = \ frac {Mass}
{Height * Height} \]
The result indicates what situation you are in regarding body weight:
BMI
Situation
Below 17
very underweight
Between 17 and 18.49
under weight
Between 18.5 and 24.99
normal weight
Between 25 and 29.99
overweight
Between 30 and 34.99
obesity
Between 35 and 39.99
severe obesity
Over 40
morbid obesity
Write a program that reads two vectors:
Weight (in kg) of students at a gym.
Height (in m) of same students.
As output, print the following information:
A vector containing the students' BMI.
Highest class BMI with up to two decimal places
The situation of this student, according to the table above.
""
"" "
2574,"Validador de senhas
Na Universidade Federal do Amazonas (UFAM), um aluno deve se matricular no site do ecampus por meio do seu email e senha. Um dos pré-requisitos para finalizar o cadastro é que a senha deva possuir pelo menos 01 caractere maiúsculo, 01 caractere minúsculo e pelo menos 8 caracteres no total.
Escreva um programa que valide a senha. Dado uma string de tamanho N >= 8 como entrada, verifique se ela:
 

Contém pelo menos 01 caractere maiúsculo
Contém pelo menos 01 caractere minúsculo
Possui pelo menos 8 caracteres

 
Como saída, imprima SENHA VALIDA caso a senha seja validada. Caso contrário, imprimir SENHA INVALIDA.
",Estrutura de repetição por contagem,Segurança,"
Password Validator
At the Federal University of Amazonas (UFAM), a student must enroll in the website
ecampus via your email and password. One of the prerequisites for finalizing the
registration is that the password must have at least 01 uppercase character, 01
lowercase character and at least 8 characters in total.
Write a program that validates the password. Given a string of length N> = 8 as
entry, make sure it:
Contains at least 01 uppercase character
Contains at least 01 lowercase character
At least 8 characters
As output, print VALID PASSWORD if the password is validated. Otherwise,
print INVALID PASSWORD.
""
"" "
2575,"Tipos de Entretenimento
Um aluno realizou uma pesquisa para levantar as preferências de entretenimento dos colegas de turma, entre as seguintes opções: TV, Netflix e Youtube.
Escreva um programa que leia um vetor de strings, onde cada posição representa o tipo de entretenimento preferido do aluno entrevistado entre as opções disponíveis.
Como saída, imprima um vetor de três elementos inteiros, correspondentes à quantidade de alunos que escolheram cada entretenimento, nesta ordem: TV, NETFLIX e YOUTUBE.
",Estrutura de repetição por contagem,Pesquisa,"
Entertainment Types
One student conducted a survey to survey entertainment preferences
from classmates, from the following options: TV, Netflix, and Youtube.
Write a program that reads a string vector, where each position represents the
student's preferred entertainment type among the options
available.
As output, print a vector of three integer elements, corresponding to the
number of students who chose each entertainment, in this order: TV,
NETFLIX and YOUTUBE.
""
"" "
2576,"Série Harmônica
A série harmônica é definida assim:
\[\sum_{k=1}^{\infty}\frac{1}{k}\]
ou seja:
\[h=\frac{1}{1}+\frac{1}{2}+\frac{1}{3}+\frac{1}{4}+\frac{1}{5}+...+\infty \]
Faça um programa que leia um inteiro N e imprima a soma dos N primeiros termos da série harmônica. O resultado deve ser impresso com até 2 casas decimais.
",Estrutura de repetição por contagem,Matemático,"
Harmonic Series
The harmonic series is defined as follows:
\ [\ sum_ {k = 1} ^ {\ infty} \ frac {1} {k} \]
that is:
\ [h = \ frac {1} {1} + \ frac {1} {2} + \ frac {1} {3} + \ frac {1} {4} + \ frac {1} {5} +. .. + \ infty \]
Make a program that reads an integer N and prints the sum of the first N terms.
of the harmonic series. The result must be printed to 2 decimal places.
""
"" "
2577,"Linguagem Internetês
Com o advento da Internet surgiu uma nova linguagem, chamada de Internetês. Nesta linguagem, os usuários costumam escrever muitas palavras de forma reduzida, normalmente removendo as vogais das palavras.
Por exemplo, a frase “tudo bem com você?” pode ser representada por “td bm cm vc?”.
Faça um script que leia uma palavra qualquer e a imprima em “internetês”. Para “traduzir” uma palavra para internetês, basta remover as vogais.
",Estrutura de repetição por contagem,Outros,"
Internet language
With the advent of the Internet came a new language called Internetese.
In this language, users often spell many words
reduced, usually by removing vowels from words.
For example, the phrase “how are you?” Might be represented by “td bm cm
you?"".
Make a script that reads any word and prints it in ""internetese"". For
“Translate” a word into internetese, just remove the vowels.
""
"" "
2578,"Força Acumulada Par 
O professor de Introdução à Programação de Computadores deseja separar uma turma em dois grupos. Ele decidiu usar a pontuação de força acumulada dos alunos, do jogo utilizado no Codebench, como critério de separação da turma da seguinte forma:

Se a força acumulada pelo aluno for par, o aluno faz parte do Grupo 1.
Se a força acumulada pelo aluno for ímpar, o aluno faz parte do Grupo 2.

A entrada deve ser um vetor contendo a força acumulada de cada aluno. A saída deve ser um vetor com apenas as forças acumuladas do Grupo 1.
",Estrutura de repetição por contagem,Escolar,"
Accumulated Force Pair
Introduction to Computer Programming teacher wants to separate a class
in two groups. He decided to use the students' cumulative strength score from
Codebench as a class separation criterion as follows:
form:
If the student's accumulated strength is even, the student is part of Group 1.
If the student's accumulated strength is odd, the student is part of Group 2.
The input must be a vector containing the accumulated force of each student. The exit
must be a vector with only the cumulative forces of Group 1.
""
"" "
2131,"Série de Maclaurin do Cosseno
Dado um ângulo \(x \in \mathbb{R} | -1 < x < +1\) , seu cosseno é dado pela seguinte série de Maclaurin:
\[cos(x) = 1 - \frac{x^2}{2!} + \frac{x^4}{4!} - \frac{x^6}{6!} + \frac{x^8}{8!} - \cdots\]
Escreva um programa que leia as seguintes variáveis:

Um ângulo \(x\), medido em radianos.
Um número inteiro k, a quantidade de termos da série.

Como saída, imprima o valor da série acima para o ângulo \(x\) e com k termos, com até onze casas decimais de precisão.
",Estrutura de repetição por contagem,Matemático,"
Cosine Maclaurin Series
Given an angle \ (x \ in \ mathbb {R} | -1 <x <+1 \), its cosine is given by
following series of Maclaurin:
\ [cos (x) = 1 - \ frac {x ^ 2} {2!} + \ frac {x ^ 4} {4!} - \ frac {x ^ 6} {6!} + \ frac {x ^ 8} {8!}
- \ cdots \]
Write a program that reads the following variables:
An angle \ (x \), measured in radians.
An integer k, the number of terms in the series.
As output, print the value of the series above for the angle \ (x \) and with k terms,
up to eleven decimal places accurate.
""
"" "
2579,"Padrão de somatório
Faça um programa que calcule e escreva o valor de S:
\[h=\frac{1}{1}+\frac{3}{2}+\frac{5}{3}+\frac{7}{4}+...+ \frac{99}{50}\]
A saída deve conter no máximo duas casas decimais.
Como entrada informe ""Calcule"" só para fins de execução do programa.
",Estrutura de repetição por contagem,Matemático,"
Sum Pattern
Make a program that calculates and writes the value of S:
\ [h = \ frac {1} {1} + \ frac {3} {2} + \ frac {5} {3} + \ frac {7} {4} + ... + \ frac {99} { 50} \]
The output must contain a maximum of two decimal places.
As input enter """" Calculate """" for program execution purposes only.
""
"" "
2580,"Codificação de ""Run-length""
Sua tarefa é escrever um programa que realiza uma simples Codificação de ""Run-Length"". As regras são simples:

Qualquer sequência de entre 2 a 9 caracteres idênticos é codificada por dois caracteres. O primeiro, que é um dos dígitos de '2' a '9', representa a largura da sequência. O segundo é o caractere em si. ""AAA"", por exemplo, viraria ""3A"";
Qualquer sequência de caracteres sem repetições consecutivas é representada pelo caractere '1' seguido da sequência de caracteres e terminando com outro '1'. ""ABC"", por exemplo, viraria ""1ABC1"". Se na sequência, porém, houver um caractere '1', este deve ser representado como dois caracteres '1' consecutivos. Ou seja, ""AB1CD"" viraria ""1AB11CD1"";
Fique atento: se houver uma repetição de dígitos '1' ele não deve ser repetido duas vezes. ""111"", por exemplo, viraria ""31"" e não ""311"".

ENTRADA:A primeira linha da entrada é um inteiro N. As N linhas subsequentes são strings que consistem de letras(maiúsculas e minúsculas), digitos, espaços e pontuação. Toda linha é terminada com um caractere terminador de linha.SAÍDA:Cada string da entrada é codificada separadamente como descrito acima. O final de cada linha da saída deve ter uma quebra de linha ('\n').
",Estrutura de repetição por contagem,Outros,"
Run-length coding
Your task is to write a program that performs a simple Run-Time Encoding.
Length """". The rules are simple:
Any string between 2 and 9 identical characters is encoded by two
characters. The first, which is one of the digits '2' through '9', represents the width
of the sequence. The second is the character itself. """" AAA """", for example, would turn
"""" 3A """";
Any string without consecutive repetitions is represented by
'1' character followed by the string and ending with another '1'.
"""" ABC """", for example, would become """" 1ABC1 """". If following, however, there is a
'1' character, it must be represented as two consecutive '1' characters.
That is, """" AB1CD """" would become """" 1AB11CD1 """";
Be aware: if there is a repeat of digits '1' it should not be repeated
twice. """" 111 """", for example, would become """" 31 """" and not """" 311 """".
INPUT: The first line of the input is an integer N. The subsequent N lines are
strings that consist of letters (upper and lower case), digits, spaces, and
punctuation. Every line is terminated with a terminator character of
OUTPUT: Each input string is encoded separately as described.
above. The end of each line of the output must have a line break ('\ n').
""
"" "
